line	url
R52D01	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20080409/GMR_52D01_AE_01_02-fA01b_C080409_20080415055353046/R52D01_AE_01_02-fA01b_C080409_20080415055353046_ch2_total.jpg
R52D02	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20090721/GMR_52D02_AE_01_00-fA01b_C090721_20090721101140730/R52D02_AE_01_00-fA01b_C090721_20090721101140730_ch2_total.jpg
R52D03	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20100831/GMR_52D03_AE_01_05-fA01b_C100831_20100831095658484/R52D03_AE_01_05-fA01b_C100831_20100831095658484_ch2_total.jpg
R52D04	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20090722/GMR_52D04_AE_01_02-fA01b_C090722_20090722140732171/R52D04_AE_01_02-fA01b_C090722_20090722140732171_ch2_total.jpg
R52D05	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20090721/GMR_52D05_AE_01_00-fA01b_C090721_20090721101436933/R52D05_AE_01_00-fA01b_C090721_20090721101436933_ch2_total.jpg
R52D06	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20100831/GMR_52D06_AE_01_03-fA01b_C100831_20100831095911500/R52D06_AE_01_03-fA01b_C100831_20100831095911500_ch2_total.jpg
R52D07	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20090722/GMR_52D07_AE_01_00-fA01b_C090722_20090722140936437/R52D07_AE_01_00-fA01b_C090722_20090722140936437_ch2_total.jpg
R52D08	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20090722/GMR_52D08_AE_01_02-fA01b_C090722_20090722142413015/R52D08_AE_01_02-fA01b_C090722_20090722142413015_ch2_total.jpg
R52D09	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20090721/GMR_52D09_AE_01_02-fA01b_C090721_20090721101930543/R52D09_AE_01_02-fA01b_C090721_20090721101930543_ch2_total.jpg
R52D10	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20090130/GMR_52D10_AE_01_02-fA01b_C090130_20090130165648531/R52D10_AE_01_02-fA01b_C090130_20090130165648531_ch2_total.jpg
R52D11	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20100902/GMR_52D11_AE_01_11-fA01b_C100902_20100902094725484/R52D11_AE_01_11-fA01b_C100902_20100902094725484_ch2_total.jpg
R52D12	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20100920/GMR_52D12_AE_01_01-fA01b_C100920_20101018160646466/R52D12_AE_01_01-fA01b_C100920_20101018160646466_ch2_total.jpg
R52E01	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20100902/GMR_52E01_AE_01_04-fA01b_C100902_20100902094849484/R52E01_AE_01_04-fA01b_C100902_20100902094849484_ch2_total.jpg
R52E03	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20090722/GMR_52E03_AE_01_00-fA01b_C090722_20090722142813625/R52E03_AE_01_00-fA01b_C090722_20090722142813625_ch2_total.jpg
R52E04	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20090721/GMR_52E04_AE_01_00-fA01b_C090721_20090721102033308/R52E04_AE_01_00-fA01b_C090721_20090721102033308_ch2_total.jpg
R52E05	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20090721/GMR_52E05_AE_01_02-fA01b_C090721_20090721102531261/R52E05_AE_01_02-fA01b_C090721_20090721102531261_ch2_total.jpg
R52E06	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20081203/GMR_52E06_AE_01_01-fA01b_C081203_20081203150340674/R52E06_AE_01_01-fA01b_C081203_20081203150340674_ch2_total.jpg
R52E07	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20090130/GMR_52E07_AE_01_01-fA01b_C090130_20090130170611250/R52E07_AE_01_01-fA01b_C090130_20090130170611250_ch2_total.jpg
R52E08	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20090721/GMR_52E08_AE_01_02-fA01b_C090721_20090721102825105/R52E08_AE_01_02-fA01b_C090721_20090721102825105_ch2_total.jpg
R52E09	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20090428/GMR_52E09_AE_01_01-fA01b_C090429_20090429134200296/R52E09_AE_01_01-fA01b_C090429_20090429134200296_ch2_total.jpg
R52E10	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20090130/GMR_52E10_AE_01_01-fA01b_C090130_20090130171126984/R52E10_AE_01_01-fA01b_C090130_20090130171126984_ch2_total.jpg
R52E11	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20110209/GMR_52E11_AE_01_06-fA01b_C110209_20110209095234265/R52E11_AE_01_06-fA01b_C110209_20110209095234265_ch2_total.jpg
R52E12	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20090721/GMR_52E12_AE_01_02-fA01b_C090721_20090721103457355/R52E12_AE_01_02-fA01b_C090721_20090721103457355_ch2_total.jpg
R52F01	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20090130/GMR_52F01_AE_01_00-fA01b_C090130_20090130171648265/R52F01_AE_01_00-fA01b_C090130_20090130171648265_ch2_total.jpg
R52F02	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20090721/GMR_52F02_AE_01_00-fA01b_C090721_20090721103605402/R52F02_AE_01_00-fA01b_C090721_20090721103605402_ch2_total.jpg
R52F03	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20090130/GMR_52F03_AE_01_01-fA01b_C090130_20090130172406468/R52F03_AE_01_01-fA01b_C090130_20090130172406468_ch2_total.jpg
R52F04	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20110309/GMR_52F04_AE_01_06-fA01b_C110309_20110309093459343/R52F04_AE_01_06-fA01b_C110309_20110309093459343_ch2_total.jpg
R52F05	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20110118/GMR_52F05_AE_01_05-fA01b_C110118_20110118101533062/R52F05_AE_01_05-fA01b_C110118_20110118101533062_ch2_total.jpg
R52F06	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20090721/GMR_52F06_AE_01_02-fA01b_C090721_20090721104109949/R52F06_AE_01_02-fA01b_C090721_20090721104109949_ch2_total.jpg
R52F07	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20090722/GMR_52F07_AE_01_02-fA01b_C090722_20090722144915234/R52F07_AE_01_02-fA01b_C090722_20090722144915234_ch2_total.jpg
R52F08	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20090130/GMR_52F08_AE_01_02-fA01b_C090130_20090130104101890/R52F08_AE_01_02-fA01b_C090130_20090130104101890_ch2_total.jpg
R52F09	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20080409/GMR_52F09_AE_01_07-fA01b_C080409_20080415065140234/R52F09_AE_01_07-fA01b_C080409_20080415065140234_ch2_total.jpg
R52F11	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20090722/GMR_52F11_AE_01_02-fA01b_C090722_20090722150348015/R52F11_AE_01_02-fA01b_C090722_20090722150348015_ch2_total.jpg
R52F12	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20090722/GMR_52F12_AE_01_00-fA01b_C090722_20090722143444215/R52F12_AE_01_00-fA01b_C090722_20090722143444215_ch2_total.jpg
R52G01	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20090722/GMR_52G01_AE_01_02-fA01b_C090722_20090722100229980/R52G01_AE_01_02-fA01b_C090722_20090722100229980_ch2_total.jpg
R52G02	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20090723/GMR_52G02_AE_01_00-fA01b_C090723_20090723104758359/R52G02_AE_01_00-fA01b_C090723_20090723104758359_ch2_total.jpg
R52G03	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20090722/GMR_52G03_AE_01_02-fA01b_C090722_20090722144039965/R52G03_AE_01_02-fA01b_C090722_20090722144039965_ch2_total.jpg
R52G04	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20090130/GMR_52G04_AE_01_00-fA01b_C090130_20090130104200640/R52G04_AE_01_00-fA01b_C090130_20090130104200640_ch2_total.jpg
R52G05	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/R52G05/R52G05_AE_01_05-fA01b_C110208_20110208095813875_ch2_total.jpg
R52G06	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20090724/GMR_52G06_AE_01_00-fA01b_C090724_20090724150335359/R52G06_AE_01_00-fA01b_C090724_20090724150335359_ch2_total.jpg
R52G07	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20110309/GMR_52G07_AE_01_06-fA01b_C110309_20110309093709421/R52G07_AE_01_06-fA01b_C110309_20110309093709421_ch2_total.jpg
R52G08	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20090724/GMR_52G08_AE_01_00-fA01b_C090724_20090724150730625/R52G08_AE_01_00-fA01b_C090724_20090724150730625_ch2_total.jpg
R52G09	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20080409/GMR_52G09_AE_01_01-fA01b_C080409_20080415065811250/R52G09_AE_01_01-fA01b_C080409_20080415065811250_ch2_total.jpg
R52G10	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20090130/GMR_52G10_AE_01_02-fA01b_C090130_20090130105055203/R52G10_AE_01_02-fA01b_C090130_20090130105055203_ch2_total.jpg
R52G11	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20110309/GMR_52G11_AE_01_05-fA01b_C110309_20110309094054015/R52G11_AE_01_05-fA01b_C110309_20110309094054015_ch2_total.jpg
R52G12	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20091113/GMR_52G12_AE_01_04-fA01b_C091113_20091113134028484/R52G12_AE_01_04-fA01b_C091113_20091113134028484_ch2_total.jpg
R52H01	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20100912/GMR_52H01_AE_01_04-fA01b_C100912_20100913101032593/R52H01_AE_01_04-fA01b_C100912_20100913101032593_ch2_total.jpg
R52H02	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20090722/GMR_52H02_AE_01_00-fA01b_C090722_20090722100349605/R52H02_AE_01_00-fA01b_C090722_20090722100349605_ch2_total.jpg
R52H03	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20100912/GMR_52H03_AE_01_04-fA01b_C100912_20100913101307906/R52H03_AE_01_04-fA01b_C100912_20100913101307906_ch2_total.jpg
R52H04	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20090722/GMR_52H04_AE_01_02-fA01b_C090722_20090722100941808/R52H04_AE_01_02-fA01b_C090722_20090722100941808_ch2_total.jpg
R52H05	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20090722/GMR_52H05_AE_01_02-fA01b_C090722_20090722101257168/R52H05_AE_01_02-fA01b_C090722_20090722101257168_ch2_total.jpg
R52H06	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20090130/GMR_52H06_AE_01_02-fA01b_C090131_20090202113814257/R52H06_AE_01_02-fA01b_C090131_20090202113814257_ch2_total.jpg
R52H07	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20090723/GMR_52H07_AE_01_00-fA01b_C090723_20090723105133765/R52H07_AE_01_00-fA01b_C090723_20090723105133765_ch2_total.jpg
R52H08	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20090723/GMR_52H08_AE_01_00-fA01b_C090723_20090723105524515/R52H08_AE_01_00-fA01b_C090723_20090723105524515_ch2_total.jpg
R52H09	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20080412/GMR_52H09_AE_01_01-fA01b_C080412_20080414223128000/R52H09_AE_01_01-fA01b_C080412_20080414223128000_ch2_total.jpg
R52H10	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20090722/GMR_52H10_AE_01_00-fA01b_C090722_20090722101413433/R52H10_AE_01_00-fA01b_C090722_20090722101413433_ch2_total.jpg
R52H11	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20090130/GMR_52H11_AE_01_01-fA01b_C090131_20090202114046960/R52H11_AE_01_01-fA01b_C090131_20090202114046960_ch2_total.jpg
R52H12	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20100912/GMR_52H12_AE_01_03-fA01b_C100912_20100913101734546/R52H12_AE_01_03-fA01b_C100912_20100913101734546_ch2_total.jpg
R53A01	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20090715/GMR_53A01_AE_01_02-fA01b_C090715_20090716140007093/R53A01_AE_01_02-fA01b_C090715_20090716140007093_ch2_total.jpg
R53A02	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20090722/GMR_53A02_AE_01_02-fA01b_C090722_20090722102305418/R53A02_AE_01_02-fA01b_C090722_20090722102305418_ch2_total.jpg
R53A03	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20090723/GMR_53A03_AE_01_02-fA01b_C090723_20090723110111515/R53A03_AE_01_02-fA01b_C090723_20090723110111515_ch2_total.jpg
R53A04	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20090205/GMR_53A04_AE_01_02-fA01b_C090205_20090205155213609/R53A04_AE_01_02-fA01b_C090205_20090205155213609_ch2_total.jpg
R53A05	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20101123/GMR_53A05_AE_01_00-fA01b_C101123_20101124102452671/R53A05_AE_01_00-fA01b_C101123_20101124102452671_ch2_total.jpg
R53A06	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20090723/GMR_53A06_AE_01_00-fA01b_C090723_20090723110235250/R53A06_AE_01_00-fA01b_C090723_20090723110235250_ch2_total.jpg
R53A07	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20090130/GMR_53A07_AE_01_02-fA01b_C090131_20090202114526538/R53A07_AE_01_02-fA01b_C090131_20090202114526538_ch2_total.jpg
R53A08	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20090130/GMR_53A08_AE_01_01-fA01b_C090131_20090202114741632/R53A08_AE_01_01-fA01b_C090131_20090202114741632_ch2_total.jpg
R53A10	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20110208/GMR_53A10_AE_01_03-fA01b_C110208_20110208100440656/R53A10_AE_01_03-fA01b_C110208_20110208100440656_ch2_total.jpg
R53A12	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20090130/GMR_53A12_AE_01_01-fA01b_C090131_20090202115112944/R53A12_AE_01_01-fA01b_C090131_20090202115112944_ch2_total.jpg
R53B02	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20110119/GMR_53B02_AE_01_05-fA01b_C110119_20110119093105031/R53B02_AE_01_05-fA01b_C110119_20110119093105031_ch2_total.jpg
R53B03	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20110208/GMR_53B03_AE_01_07-fA01b_C110208_20110208100845359/R53B03_AE_01_07-fA01b_C110208_20110208100845359_ch2_total.jpg
R53B04	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20090131/GMR_53B04_AE_01_01-fA01b_C090131_20090202112926257/R53B04_AE_01_01-fA01b_C090131_20090202112926257_ch2_total.jpg
R53B05	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20101123/GMR_53B05_AE_01_02-fA01b_C101124_20101124102803484/R53B05_AE_01_02-fA01b_C101124_20101124102803484_ch2_total.jpg
R53B06	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20091113/GMR_53B06_AE_01_05-fA01b_C091113_20091113134340156/R53B06_AE_01_05-fA01b_C091113_20091113134340156_ch2_total.jpg
R53B07	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20090131/GMR_53B07_AE_01_00-fA01b_C090131_20090202113235569/R53B07_AE_01_00-fA01b_C090131_20090202113235569_ch2_total.jpg
R53B08	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20090723/GMR_53B08_AE_01_02-fA01b_C090723_20090723111440906/R53B08_AE_01_02-fA01b_C090723_20090723111440906_ch2_total.jpg
R53B09	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20110208/GMR_53B09_AE_01_06-fA01b_C110208_20110208095202546/R53B09_AE_01_06-fA01b_C110208_20110208095202546_ch2_total.jpg
R53B11	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20090131/GMR_53B11_AE_01_01-fA01b_C090131_20090202114305898/R53B11_AE_01_01-fA01b_C090131_20090202114305898_ch2_total.jpg
R53B12	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20090131/GMR_53B12_AE_01_01-fA01b_C090131_20090202114619257/R53B12_AE_01_01-fA01b_C090131_20090202114619257_ch2_total.jpg
R53C01	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20101024/GMR_53C01_AE_01_05-fA01b_C101024_20101025092808421/R53C01_AE_01_05-fA01b_C101024_20101025092808421_ch2_total.jpg
R53C02	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20101107/GMR_53C02_AE_01_04-fA01b_C101107_20101107112016875/R53C02_AE_01_04-fA01b_C101107_20101107112016875_ch2_total.jpg
R53C03	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20090204/GMR_53C03_AE_01_02-fA01b_C090204_20090204113732179/R53C03_AE_01_02-fA01b_C090204_20090204113732179_ch2_total.jpg
R53C04	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20090722/GMR_53C04_AE_01_02-fA01b_C090722_20090722102916480/R53C04_AE_01_02-fA01b_C090722_20090722102916480_ch2_total.jpg
R53C05	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20110208/GMR_53C05_AE_01_04-fA01b_C110208_20110208095455984/R53C05_AE_01_04-fA01b_C110208_20110208095455984_ch2_total.jpg
R53C06	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20101123/GMR_53C06_AE_01_00-fA01b_C101124_20101124102907921/R53C06_AE_01_00-fA01b_C101124_20101124102907921_ch2_total.jpg
R53C07	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20091117/GMR_53C07_AE_01_10-fA01b_C091117_20091117135406484/R53C07_AE_01_10-fA01b_C091117_20091117135406484_ch2_total.jpg
R53C08	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20090204/GMR_53C08_AE_01_00-fA01b_C090204_20090204114525023/R53C08_AE_01_00-fA01b_C090204_20090204114525023_ch2_total.jpg
R53C09	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20090818/GMR_53C09_AE_01_00-fA01b_C090818_20090818102439805/R53C09_AE_01_00-fA01b_C090818_20090818102439805_ch2_total.jpg
R53C10	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20101107/GMR_53C10_AE_01_05-fA01b_C101107_20101107112404968/R53C10_AE_01_05-fA01b_C101107_20101107112404968_ch2_total.jpg
R53C11	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20101107/GMR_53C11_AE_01_04-fA01b_C101107_20101107112514812/R53C11_AE_01_04-fA01b_C101107_20101107112514812_ch2_total.jpg
R53C12	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20090723/GMR_53C12_AE_01_00-fA01b_C090723_20090723111556625/R53C12_AE_01_00-fA01b_C090723_20090723111556625_ch2_total.jpg
R53D01	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20110208/GMR_53D01_AE_01_07-fA01b_C110208_20110208100324437/R53D01_AE_01_07-fA01b_C110208_20110208100324437_ch2_total.jpg
R53D02	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20090428/GMR_53D02_AE_01_01-fA01b_C090429_20090429134353859/R53D02_AE_01_01-fA01b_C090429_20090429134353859_ch2_total.jpg
R53D03	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20101117/GMR_53D03_AE_01_00-fA01b_C101117_20101117094519406/R53D03_AE_01_00-fA01b_C101117_20101117094519406_ch2_total.jpg
R53D04	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20101107/GMR_53D04_AE_01_05-fA01b_C101107_20101107112802531/R53D04_AE_01_05-fA01b_C101107_20101107112802531_ch2_total.jpg
R53D05	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20110209/GMR_53D05_AE_01_06-fA01b_C110209_20110209100803359/R53D05_AE_01_06-fA01b_C110209_20110209100803359_ch2_total.jpg
R53D07	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20090204/GMR_53D07_AE_01_00-fA01b_C090204_20090204120133023/R53D07_AE_01_00-fA01b_C090204_20090204120133023_ch2_total.jpg
R53D08	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20110114/GMR_53D08_AE_01_03-fA01b_C110115_20110117124030125/R53D08_AE_01_03-fA01b_C110115_20110117124030125_ch2_total.jpg
R53D09	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20090723/GMR_53D09_AE_01_01-fA01b_C090723_20090723112014625/R53D09_AE_01_01-fA01b_C090723_20090723112014625_ch2_total.jpg
R53D10	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20090318/GMR_53D10_AE_01_05-fA01b_C090318_20090318092514828/R53D10_AE_01_05-fA01b_C090318_20090318092514828_ch2_total.jpg
R53D11	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20090203/GMR_53D11_AE_01_01-fA01b_C090203_20090203141501288/R53D11_AE_01_01-fA01b_C090203_20090203141501288_ch2_total.jpg
R53D12	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20090910/GMR_53D12_AE_01_04-fA01b_C090910_20090911172033844/R53D12_AE_01_04-fA01b_C090910_20090911172033844_ch2_total.jpg
R53E01	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20090908/GMR_53E01_AE_01_02-fA01b_C090909_20090909114829625/R53E01_AE_01_02-fA01b_C090909_20090909114829625_ch2_total.jpg
R53E02	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20090724/GMR_53E02_AE_01_01-fA01b_C090724_20090724112158058/R53E02_AE_01_01-fA01b_C090724_20090724112158058_ch2_total.jpg
R53E03	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20110210/GMR_53E03_AE_01_03-fA01b_C110210_20110210100845546/R53E03_AE_01_03-fA01b_C110210_20110210100845546_ch2_total.jpg
R53E04	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20090203/GMR_53E04_AE_01_02-fA01b_C090203_20090203142141944/R53E04_AE_01_02-fA01b_C090203_20090203142141944_ch2_total.jpg
R53E05	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20090908/GMR_53E05_AE_01_00-fA01b_C090909_20090909115236125/R53E05_AE_01_00-fA01b_C090909_20090909115236125_ch2_total.jpg
R53E06	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20090904/GMR_53E06_AE_01_00-fA01b_C090906_20090907112635296/R53E06_AE_01_00-fA01b_C090906_20090907112635296_ch2_total.jpg
R53E08	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20090724/GMR_53E08_AE_01_02-fA01b_C090724_20090724112549605/R53E08_AE_01_02-fA01b_C090724_20090724112549605_ch2_total.jpg
R53E09	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20090203/GMR_53E09_AE_01_01-fA01b_C090203_20090203142631976/R53E09_AE_01_01-fA01b_C090203_20090203142631976_ch2_total.jpg
R53E10	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20090904/GMR_53E10_AE_01_02-fA01b_C090906_20090907113218578/R53E10_AE_01_02-fA01b_C090906_20090907113218578_ch2_total.jpg
R53E11	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20090904/GMR_53E11_AE_01_03-fA01b_C090906_20090907113334812/R53E11_AE_01_03-fA01b_C090906_20090907113334812_ch2_total.jpg
R53E12	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20110210/GMR_53E12_AE_01_06-fA01b_C110210_20110210100833296/R53E12_AE_01_06-fA01b_C110210_20110210100833296_ch2_total.jpg
R53F01	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20090207/GMR_53F01_AE_01_00-fA01b_C090207_20090209113038315/R53F01_AE_01_00-fA01b_C090207_20090209113038315_ch2_total.jpg
R53F02	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20090904/GMR_53F02_AE_01_02-fA01b_C090906_20090907113905015/R53F02_AE_01_02-fA01b_C090906_20090907113905015_ch2_total.jpg
R53F03	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20091113/GMR_53F03_AE_01_06-fA01b_C091113_20091113134743187/R53F03_AE_01_06-fA01b_C091113_20091113134743187_ch2_total.jpg
R53F04	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20100114/GMR_53F04_AE_01_04-fA01b_C100114_20100114120042332/R53F04_AE_01_04-fA01b_C100114_20100114120042332_ch2_total.jpg
R53F05	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20090911/GMR_53F05_AE_01_03-fA01b_C090911_20090911140853625/R53F05_AE_01_03-fA01b_C090911_20090911140853625_ch2_total.jpg
R53F06	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20090203/GMR_53F06_AE_01_00-fA01b_C090203_20090203142632491/R53F06_AE_01_00-fA01b_C090203_20090203142632491_ch2_total.jpg
R53F07	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20090904/GMR_53F07_AE_01_00-fA01b_C090906_20090907114025796/R53F07_AE_01_00-fA01b_C090906_20090907114025796_ch2_total.jpg
R53F08	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20090318/GMR_53F08_AE_01_00-fA01b_C090318_20090318092939015/R53F08_AE_01_00-fA01b_C090318_20090318092939015_ch2_total.jpg
R53F09	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20090911/GMR_53F09_AE_01_00-fA01b_C090911_20090911134653375/R53F09_AE_01_00-fA01b_C090911_20090911134653375_ch2_total.jpg
R53F10	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20090724/GMR_53F10_AE_01_00-fA01b_C090724_20090724113301027/R53F10_AE_01_00-fA01b_C090724_20090724113301027_ch2_total.jpg
R53F11	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20100114/GMR_53F11_AE_01_06-fA01b_C100114_20100114120612723/R53F11_AE_01_06-fA01b_C100114_20100114120612723_ch2_total.jpg
R53F12	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20090911/GMR_53F12_AE_01_00-fA01b_C090911_20090911134957687/R53F12_AE_01_00-fA01b_C090911_20090911134957687_ch2_total.jpg
R53G01	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20090203/GMR_53G01_AE_01_02-fA01b_C090203_20090203163206250/R53G01_AE_01_02-fA01b_C090203_20090203163206250_ch2_total.jpg
R53G02	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20100910/GMR_53G02_AE_01_05-fA01b_C100910_20100910094715765/R53G02_AE_01_05-fA01b_C100910_20100910094715765_ch2_total.jpg
R53G03	https://flimg.janelia.org/flylight-image/external-data/adult/secdata/projections/20090726/GMR_53G03_AE_01_00-fA01b_C090726_20090726193325218/R53G03_AE_01_00-fA01b_C090726_20090726193325218_ch2_total.jpg
